id,nom,type,responsable,budget,statut,nb_reunions,mois_depuis_activite,risque
395,Partenaire_395,Association,Responsable_6,2424965,Suspendue,20,22,40
396,Partenaire_396,Institution,Responsable_16,3724605,Suspendue,10,18,60
397,Partenaire_397,Université,Responsable_35,3176453,Terminée,15,11,20
398,Partenaire_398,Institution,Responsable_4,269515,Suspendue,8,8,0
399,Partenaire_399,Institution,Responsable_18,2409582,Terminée,12,20,40
400,Partenaire_400,Association,Responsable_11,1203603,Suspendue,13,0,0
401,Partenaire_401,Institution,Responsable_31,1777250,Active,10,4,0
402,Partenaire_402,Entreprise,Responsable_32,4619513,Active,15,13,60
403,Partenaire_403,Institution,Responsable_10,1778476,En attente,1,4,30
404,Partenaire_404,Université,Responsable_33,2752145,Active,12,21,40
405,Partenaire_405,Association,Responsable_26,3494101,En attente,0,3,50
406,Partenaire_406,Institution,Responsable_36,2266318,Active,8,22,40
407,Partenaire_407,Institution,Responsable_23,4054647,Active,8,20,60
408,Partenaire_408,Association,Responsable_7,3784824,En attente,8,18,60
409,Partenaire_409,Entreprise,Responsable_18,4580486,Suspendue,19,23,60
410,Partenaire_410,Institution,Responsable_46,2074489,Terminée,12,21,40
411,Partenaire_411,Association,Responsable_21,1353563,Active,20,9,0
412,Partenaire_412,Association,Responsable_46,3252611,Suspendue,20,16,60
413,Partenaire_413,Université,Responsable_22,126242,En attente,2,16,70
414,Partenaire_414,Entreprise,Responsable_1,1527363,Active,14,13,40
415,Partenaire_415,Institution,Responsable_34,2373898,Suspendue,16,19,40
416,Partenaire_416,Institution,Responsable_18,2329017,Terminée,17,5,0
417,Partenaire_417,Entreprise,Responsable_38,2770772,Terminée,19,10,0
418,Partenaire_418,Association,Responsable_36,4255864,Suspendue,15,19,60
419,Partenaire_419,Institution,Responsable_18,2377189,Active,0,12,30
420,Partenaire_420,Entreprise,Responsable_40,4167588,Active,14,5,20
421,Partenaire_421,Association,Responsable_32,3154309,En attente,13,8,20
422,Partenaire_422,Association,Responsable_37,2035861,Terminée,4,12,0
423,Partenaire_423,Association,Responsable_11,2046403,En attente,16,22,40
424,Partenaire_424,Association,Responsable_25,3635473,Active,17,10,20
425,Partenaire_425,Association,Responsable_16,3350042,Suspendue,4,24,60
426,Partenaire_426,Entreprise,Responsable_3,2417497,Suspendue,19,20,40
427,Partenaire_427,Université,Responsable_49,141147,En attente,0,20,70
428,Partenaire_428,Association,Responsable_11,2655500,Active,9,2,0
429,Partenaire_429,Entreprise,Responsable_20,4618701,En attente,6,8,20
430,Partenaire_430,Institution,Responsable_19,2077079,Suspendue,17,8,0
431,Partenaire_431,Entreprise,Responsable_48,1601069,En attente,10,14,40
432,Partenaire_432,Institution,Responsable_28,3839038,Terminée,13,21,60
433,Partenaire_433,Association,Responsable_31,3344365,Active,4,12,20
434,Partenaire_434,Entreprise,Responsable_33,4486010,Active,18,10,20
435,Partenaire_435,Entreprise,Responsable_17,3500645,Active,7,13,60
436,Partenaire_436,Association,Responsable_31,103965,Active,2,5,30
437,Partenaire_437,Université,Responsable_16,4717197,Terminée,6,11,20
438,Partenaire_438,Entreprise,Responsable_1,799229,Terminée,6,8,0
439,Partenaire_439,Entreprise,Responsable_7,3683738,En attente,12,9,20
440,Partenaire_440,Entreprise,Responsable_17,2852747,En attente,17,15,40
441,Partenaire_441,Association,Responsable_43,4977329,En attente,1,7,50
442,Partenaire_442,Entreprise,Responsable_38,4329145,Suspendue,0,11,50
443,Partenaire_443,Entreprise,Responsable_41,3909803,Terminée,20,4,20
444,Partenaire_444,Université,Responsable_29,492027,Terminée,1,14,70
445,Partenaire_445,Entreprise,Responsable_22,1650674,En attente,8,4,0
446,Partenaire_446,Institution,Responsable_42,384512,Terminée,2,2,30
447,Partenaire_447,Université,Responsable_22,4308281,Active,6,23,60
448,Partenaire_448,Institution,Responsable_41,4508941,En attente,3,4,20
449,Partenaire_449,Université,Responsable_26,2212681,En attente,19,24,40
450,Partenaire_450,Université,Responsable_49,700293,Active,15,19,40
451,Partenaire_451,Institution,Responsable_48,4055895,Terminée,4,12,20
452,Partenaire_452,Entreprise,Responsable_31,1078341,Terminée,6,20,40
453,Partenaire_453,Université,Responsable_40,3605525,Terminée,7,14,60
454,Partenaire_454,Entreprise,Responsable_30,3341101,Suspendue,19,24,60
455,Partenaire_455,Institution,Responsable_19,2275280,Active,13,2,0
456,Partenaire_456,Entreprise,Responsable_34,1343326,En attente,7,8,0
457,Partenaire_457,Entreprise,Responsable_15,4308528,En attente,9,10,20
458,Partenaire_458,Association,Responsable_7,4874593,En attente,11,4,20
459,Partenaire_459,Entreprise,Responsable_49,1974060,Terminée,4,1,0
460,Partenaire_460,Institution,Responsable_38,4001304,Active,14,7,20
461,Partenaire_461,Association,Responsable_35,1106268,En attente,14,23,40
462,Partenaire_462,Entreprise,Responsable_8,3325962,En attente,0,23,90
463,Partenaire_463,Université,Responsable_15,1422556,En attente,10,18,40
464,Partenaire_464,Institution,Responsable_45,2648147,En attente,0,24,70
465,Partenaire_465,Institution,Responsable_17,4049515,Terminée,13,13,60
466,Partenaire_466,Université,Responsable_39,692688,En attente,15,17,40
467,Partenaire_467,Université,Responsable_33,3073070,Terminée,19,3,20
468,Partenaire_468,Entreprise,Responsable_17,2813157,Suspendue,20,11,0
469,Partenaire_469,Institution,Responsable_2,208945,En attente,0,8,30
470,Partenaire_470,Institution,Responsable_18,2051348,Active,7,11,0
471,Partenaire_471,Université,Responsable_43,2537642,Active,5,2,0
472,Partenaire_472,Université,Responsable_36,3979763,En attente,17,24,60
473,Partenaire_473,Institution,Responsable_46,1062563,En attente,1,19,70
474,Partenaire_474,Université,Responsable_40,70834,En attente,3,5,0
475,Partenaire_475,Institution,Responsable_21,174132,Suspendue,17,12,0
476,Partenaire_476,Association,Responsable_11,3522629,Suspendue,9,16,60
477,Partenaire_477,Entreprise,Responsable_24,791730,Terminée,12,23,40
478,Partenaire_478,Institution,Responsable_41,4992429,Active,0,0,50
479,Partenaire_479,Université,Responsable_20,2290821,En attente,18,13,40
480,Partenaire_480,Association,Responsable_25,3571910,En attente,12,4,20
481,Partenaire_481,Institution,Responsable_11,1406936,Suspendue,7,20,40
482,Partenaire_482,Entreprise,Responsable_32,1831867,Suspendue,5,4,0
483,Partenaire_483,Institution,Responsable_8,2261445,En attente,19,0,0
484,Partenaire_484,Université,Responsable_29,1442829,Suspendue,6,16,40
485,Partenaire_485,Institution,Responsable_28,3607442,Active,19,1,20
486,Partenaire_486,Entreprise,Responsable_30,2007523,Suspendue,3,1,0
487,Partenaire_487,Université,Responsable_48,3533282,Terminée,0,1,50
488,Partenaire_488,Université,Responsable_47,61633,En attente,17,22,40
489,Partenaire_489,Association,Responsable_27,2908788,Suspendue,14,20,40
490,Partenaire_490,Entreprise,Responsable_35,4365750,Terminée,16,15,60
491,Partenaire_491,Institution,Responsable_5,1942487,Active,10,24,40
492,Partenaire_492,Université,Responsable_20,4904414,Terminée,2,2,50
493,Partenaire_493,Association,Responsable_30,1792271,En attente,17,24,40
494,Partenaire_494,Entreprise,Responsable_48,3574765,Active,13,13,60
495,Partenaire_495,Entreprise,Responsable_16,1300450,Suspendue,12,21,40
496,Partenaire_496,Université,Responsable_41,2448599,En attente,19,11,0
497,Partenaire_497,Entreprise,Responsable_43,2776869,Terminée,13,7,0
498,Partenaire_498,Association,Responsable_38,2190461,En attente,0,9,30
499,Partenaire_499,Institution,Responsable_24,3159343,En attente,12,2,20
500,Partenaire_500,Université,Responsable_8,3270677,Terminée,15,20,60
501,Partenaire_501,Entreprise,Responsable_40,407930,En attente,14,3,0
502,Partenaire_502,Association,Responsable_22,137691,Terminée,0,12,30
503,Partenaire_503,Entreprise,Responsable_24,2521122,En attente,16,7,0
504,Partenaire_504,Association,Responsable_6,3423099,Terminée,15,8,20
505,Partenaire_505,Université,Responsable_48,559964,En attente,3,14,40
506,Partenaire_506,Université,Responsable_8,4937577,Terminée,5,18,60
507,Partenaire_507,Institution,Responsable_9,2225427,Active,10,20,40
508,Partenaire_508,Entreprise,Responsable_21,413735,Active,0,11,30
509,Partenaire_509,Association,Responsable_41,1869227,Terminée,4,6,0
510,Partenaire_510,Entreprise,Responsable_28,1316258,Terminée,1,12,30
511,Partenaire_511,Institution,Responsable_30,2712724,En attente,20,7,0
512,Partenaire_512,Association,Responsable_41,4650248,Active,1,19,90
513,Partenaire_513,Institution,Responsable_13,3814861,Terminée,15,5,20
514,Partenaire_514,Institution,Responsable_36,4102388,Suspendue,5,14,60
515,Partenaire_515,Institution,Responsable_5,2997500,Suspendue,9,17,40
516,Partenaire_516,Université,Responsable_48,1238115,Suspendue,7,23,40
517,Partenaire_517,Institution,Responsable_38,4106712,Terminée,16,7,20
518,Partenaire_518,Université,Responsable_22,4199850,Active,15,20,60
519,Partenaire_519,Entreprise,Responsable_26,3442635,Suspendue,8,12,20
520,Partenaire_520,Université,Responsable_48,1058854,Suspendue,11,17,40
521,Partenaire_521,Association,Responsable_14,4683353,Terminée,6,11,20
522,Partenaire_522,Institution,Responsable_7,3573997,En attente,10,23,60
523,Partenaire_523,Institution,Responsable_24,1008424,Terminée,9,9,0
524,Partenaire_524,Institution,Responsable_33,2518144,Active,10,12,0
525,Partenaire_525,Université,Responsable_14,3777100,Suspendue,18,8,20
526,Partenaire_526,Université,Responsable_4,2315726,Suspendue,17,17,40
527,Partenaire_527,Institution,Responsable_7,791044,Active,3,18,40
528,Partenaire_528,Université,Responsable_20,1809664,En attente,18,7,0
529,Partenaire_529,Université,Responsable_35,3435199,Suspendue,17,15,60
530,Partenaire_530,Université,Responsable_30,2841790,Active,8,19,40
531,Partenaire_531,Association,Responsable_9,2030349,Suspendue,7,7,0
532,Partenaire_532,Institution,Responsable_37,218212,En attente,19,23,40
533,Partenaire_533,Association,Responsable_22,4068063,Terminée,16,19,60
534,Partenaire_534,Entreprise,Responsable_32,2221866,Active,15,13,40
535,Partenaire_535,Institution,Responsable_39,3504463,Active,16,18,60
536,Partenaire_536,Association,Responsable_46,907975,Active,12,8,0
537,Partenaire_537,Institution,Responsable_22,4075146,En attente,9,14,60
538,Partenaire_538,Université,Responsable_9,546946,Active,18,22,40
539,Partenaire_539,Entreprise,Responsable_43,382114,Suspendue,0,10,30
540,Partenaire_540,Université,Responsable_42,3850318,Terminée,8,6,20
541,Partenaire_541,Entreprise,Responsable_50,4043754,Suspendue,5,12,20
542,Partenaire_542,Institution,Responsable_48,3421866,Suspendue,13,21,60
543,Partenaire_543,Université,Responsable_15,694481,En attente,4,6,0
544,Partenaire_544,Association,Responsable_14,1858656,Suspendue,15,20,40
545,Partenaire_545,Université,Responsable_20,2344641,En attente,5,15,40
546,Partenaire_546,Association,Responsable_15,3716379,Suspendue,18,0,20
547,Partenaire_547,Entreprise,Responsable_7,4615216,Active,0,7,50
548,Partenaire_548,Institution,Responsable_49,2338064,Terminée,0,23,70
549,Partenaire_549,Entreprise,Responsable_9,3311216,En attente,18,24,60
550,Partenaire_550,Entreprise,Responsable_47,3958610,Suspendue,15,3,20
551,Partenaire_551,Entreprise,Responsable_38,258810,Terminée,15,20,40
552,Partenaire_552,Entreprise,Responsable_40,2747091,Suspendue,7,24,40
553,Partenaire_553,Entreprise,Responsable_15,1612506,Terminée,4,22,40
554,Partenaire_554,Association,Responsable_6,117183,Suspendue,2,3,30
555,Partenaire_555,Université,Responsable_35,799556,Suspendue,6,18,40
556,Partenaire_556,Institution,Responsable_23,2272942,Active,7,13,40
557,Partenaire_557,Association,Responsable_24,2367737,En attente,3,8,0
558,Partenaire_558,Entreprise,Responsable_46,4164751,Terminée,3,15,60
559,Partenaire_559,Entreprise,Responsable_49,1164374,Terminée,14,3,0
560,Partenaire_560,Institution,Responsable_11,4061370,En attente,11,21,60
561,Partenaire_561,Université,Responsable_12,2177621,En attente,20,18,40
562,Partenaire_562,Entreprise,Responsable_9,4513299,Suspendue,15,13,60
563,Partenaire_563,Université,Responsable_35,839070,Suspendue,6,13,40
564,Partenaire_564,Association,Responsable_44,732473,Active,19,20,40
565,Partenaire_565,Université,Responsable_35,3180055,Active,11,7,20
566,Partenaire_566,Association,Responsable_35,1176445,Active,6,7,0
567,Partenaire_567,Institution,Responsable_39,2221341,Suspendue,12,23,40
568,Partenaire_568,Entreprise,Responsable_39,444794,En attente,0,19,70
569,Partenaire_569,Entreprise,Responsable_15,4914724,Active,18,19,60
570,Partenaire_570,Université,Responsable_15,3332130,Active,15,13,60
571,Partenaire_571,Université,Responsable_44,2129532,Active,15,0,0
572,Partenaire_572,Association,Responsable_9,4786133,En attente,12,20,60
573,Partenaire_573,Institution,Responsable_30,85978,Suspendue,5,10,0
574,Partenaire_574,Entreprise,Responsable_23,1006877,Terminée,6,16,40
575,Partenaire_575,Université,Responsable_41,3190693,En attente,3,5,20
576,Partenaire_576,Institution,Responsable_49,2306320,Suspendue,9,23,40
577,Partenaire_577,Entreprise,Responsable_14,2788599,En attente,9,10,0
578,Partenaire_578,Association,Responsable_1,4908092,Suspendue,12,0,20
579,Partenaire_579,Entreprise,Responsable_6,4655620,Terminée,11,14,60
580,Partenaire_580,Université,Responsable_10,2765898,Active,1,21,70
581,Partenaire_581,Association,Responsable_3,4222877,Active,18,21,60
582,Partenaire_582,Université,Responsable_30,2360552,Suspendue,15,1,0
583,Partenaire_583,Université,Responsable_44,2133137,En attente,11,5,0
584,Partenaire_584,Entreprise,Responsable_8,1555585,Active,13,19,40
585,Partenaire_585,Université,Responsable_12,4136005,Active,19,8,20
586,Partenaire_586,Université,Responsable_22,2624092,Active,7,19,40
587,Partenaire_587,Institution,Responsable_20,609867,Terminée,3,17,40
588,Partenaire_588,Institution,Responsable_38,4743252,En attente,9,15,60
589,Partenaire_589,Association,Responsable_14,3218234,Suspendue,12,17,60
590,Partenaire_590,Institution,Responsable_47,477787,Active,14,1,0
591,Partenaire_591,Institution,Responsable_15,2769407,Active,15,20,40
592,Partenaire_592,Institution,Responsable_18,3857369,En attente,4,16,60
593,Partenaire_593,Entreprise,Responsable_14,1333647,Active,15,22,40
594,Partenaire_594,Institution,Responsable_22,4934356,Active,16,11,20
595,Partenaire_595,Institution,Responsable_7,1814594,Active,16,18,40
596,Partenaire_596,Entreprise,Responsable_30,2592882,Suspendue,8,4,0
597,Partenaire_597,Université,Responsable_47,131448,Active,7,24,40
598,Partenaire_598,Université,Responsable_20,612141,Suspendue,0,4,30
599,Partenaire_599,Entreprise,Responsable_20,1804912,Active,10,10,0
600,Partenaire_600,Association,Responsable_11,4354894,Suspendue,19,5,20
601,Partenaire_601,Université,Responsable_8,3460871,Active,15,22,60
602,Partenaire_602,Association,Responsable_12,435960,Suspendue,6,5,0
603,Partenaire_603,Université,Responsable_28,4485865,Active,4,1,20
604,Partenaire_604,Entreprise,Responsable_23,978357,Active,3,18,40
605,Partenaire_605,Association,Responsable_43,3732478,Active,0,22,90
606,Partenaire_606,Entreprise,Responsable_28,3596865,Active,10,12,20
607,Partenaire_607,Association,Responsable_21,1891845,En attente,8,9,0
608,Partenaire_608,Université,Responsable_32,4041970,Suspendue,4,4,20
609,Partenaire_609,Entreprise,Responsable_3,1572068,Terminée,4,18,40
610,Partenaire_610,Université,Responsable_18,532046,En attente,18,0,0
611,Partenaire_611,Entreprise,Responsable_31,3345776,Active,8,7,20
612,Partenaire_612,Université,Responsable_31,3697650,Suspendue,0,24,90
613,Partenaire_613,Université,Responsable_5,1192973,Terminée,0,7,30
614,Partenaire_614,Association,Responsable_45,4968582,Suspendue,5,17,60
615,Partenaire_615,Université,Responsable_9,1610937,Active,20,10,0
616,Partenaire_616,Entreprise,Responsable_29,664097,Suspendue,3,1,0
617,Partenaire_617,Institution,Responsable_22,3677789,Suspendue,6,8,20
618,Partenaire_618,Entreprise,Responsable_45,4789397,Suspendue,10,15,60
619,Partenaire_619,Entreprise,Responsable_33,1979389,Suspendue,2,21,70
620,Partenaire_620,Association,Responsable_15,4780237,En attente,19,19,60
621,Partenaire_621,Institution,Responsable_41,85433,Terminée,12,17,40
622,Partenaire_622,Institution,Responsable_27,2231623,Terminée,13,10,0
623,Partenaire_623,Entreprise,Responsable_10,2011918,Suspendue,8,3,0
624,Partenaire_624,Entreprise,Responsable_3,1871012,En attente,14,19,40
625,Partenaire_625,Université,Responsable_46,3842751,Suspendue,12,11,20
626,Partenaire_626,Institution,Responsable_4,927611,En attente,13,0,0
627,Partenaire_627,Entreprise,Responsable_17,4227644,Active,11,6,20
628,Partenaire_628,Université,Responsable_27,3138788,Active,5,9,20
629,Partenaire_629,Entreprise,Responsable_39,1696640,Suspendue,8,9,0
